art_id	class	tier	display_name	canvas	grid_w	grid_h	desc	historical_anchor	source_url	action	source_kind	source_path	source_sha256	source_verdict	overlap_key	qa_status	ladder_id	rung	runtime_kind	mechanical_identity
attendant_black_lamprack	attendant	5	Black Lamp Rack	S	2	2	A raw dark skymetal upright rectangular open frame floating without chains, with three oil-light cups on staggered alternating side arms and one heavy lower counterweight; asymmetric pierced-and-riveted construction, no wheel, radial spokes, halo, chandelier crystals, Gothic tracery, or modern machinery.	Early Byzantine polycandelon multiple-lamp construction, AD 500-600, deliberately reorganized into a non-radial Attendant frame.	https://www.metmuseum.org/art/collection/search/473292	generate_new	none	none	none	not_audited	none	unreviewed	attendant	5	attendant	asymmetric lamp rack with staggered cups
reliquary_bone_wrap	reliquary	1	Bone-Keeper Wrap	S	1	1	A palm-sized folded hide parcel opened to reveal one dry nonhuman bone fragment wrapped in clean ochre cloth and plain cord; preserved relic, no gore, human anatomy, jewelry mounting, metal cap, or display pedestal.	Lore-archaic wrapped relic family RL-13; organic preservation and textile binding are conservative ancient practices.	https://www.britishmuseum.org/collection/object/H_1879-1209-1225	generate_new	none	none	none	not_audited	none	unreviewed	reliquary	1	relic	wrapped bone fragment parcel
reliquary_wood_pyxis	reliquary	2	Wooden Relic Pyxis	S	1	1	A deep cylindrical carved-wood pyxis with thick walls, fitted lid, and one small cloth-wrapped interior fragment visible beside it; plain concentric rim bands only, no spiral, readable text, cross, or miniature shrine.	Early Cycladic cylindrical pyxis, 2800-2700 BC, supplies the container proportions.	https://www.getty.edu/art/collection/object/103WGG	review_reuse	balanced_output	C:\Users\Alex\Downloads\items_multi_context_balanced_v1\faction_north - DEX - tier 1\05__carry.png	7b4000abd946b2de37b70529b283dd4647eba49576d4582b69ba7e0aebc5a68c	not_audited	balanced:faction_north - DEX - tier 1:5	needs_user	reliquary	2	relic	deep cylindrical wooden pyxis
reliquary_domed_copper	reliquary	3	Domed Copper Reliquary	S	2	2	A tall cylindrical cast copper-alloy reliquary with a slightly convex base and long close-fitting domed lid, wrapped in taut plain silk gathered against the lid sides and fixed by several small wax seals along the upper edge; no handles, hinges, feet, corner straps, lock plate, figures, script, gemstones, or medieval chest form.	Kushan copper-alloy reliquary from the Manikyala Great Stupa foundation deposit, probably 2nd century AD; the British Museum record documents its cylindrical body, slightly convex base, long domed lid, and former taut silk wrapping sealed with wax.	https://www.britishmuseum.org/collection/object/A_1848-0602-1-a-b	generate_new	none	none	none	not_audited	none	unreviewed	reliquary	3	relic	domed cast copper reliquary under sealed silk
reliquary_jade_ampulla	reliquary	4	Jade-Seal Ampulla	S	1	1	A flattened fired-clay flask with pierced shoulders, narrow mouth, and one small protected flat jade inset on the reinforced shoulder bridge; complete and stoppered, with no carved greenstone body, copied sacred image, cross, face, script, halo, or sun disk.	Early Byzantine pierced-shoulder clay pilgrim ampulla, 5th-6th century AD; the T4 exotic material is limited to one protected non-structural inset.	https://www.britishmuseum.org/collection/object/H_1876-1014-10	generate_new	none	none	none	not_audited	none	unreviewed	reliquary	4	relic	clay ampulla with protected jade seal
reliquary_black_censer	reliquary	5	Black Relic Censer	S	2	2	A compact raw skymetal lidded censer with a deep bowl, perforated lid in plain chevron openings, short three-arm suspension crown, and one folded relic cloth within; no Gothic cage, long chains, cross, incense smoke, or ornate filigree.	Late Roman/Early Byzantine chained censer construction anchors the bowl, lid, and three-arm suspension.	https://www.britishmuseum.org/collection/object/H_1986-0705-1	generate_new	none	none	none	not_audited	none	unreviewed	reliquary	5	relic	lidded censer with short suspension crown
spoils_aurochs_bone	spoils	1	Aurochs Bone Blank	S	1	1	One dry split section of an aurochs femur, washed and scraped with one broad usable wall and a rough cloth wrap only around the broken end; raw bone-working stock, no carving, polish, mounting, jewelry, gore, joint, hoof, or whole limb.	Mesolithic worked aurochs femur from Star Carr, ca. 8000 BC, also preserving evidence of skin-preparation use.	https://www.britishmuseum.org/collection/object/H_1953-0208-16	generate_new	none	none	none	not_audited	none	unreviewed	spoils	1	spoil	split aurochs bone working blank
spoils_boar_tusks	spoils	2	Boar Tusk Packet	S	1	1	Three naturally mismatched wild-boar tusk sections bundled in one rough hide packet with the tips visible; dry saleable tooth stock, no necklace cord, polish, drilling, precious fittings, blood, jaw, or creature face.	Neolithic/Bronze Age boar-tusk working and perforation from the Goodmanham barrow find.	https://www.britishmuseum.org/collection/object/H_1879-1209-1225	generate_new	none	none	none	not_audited	none	unreviewed	spoils	2	spoil	bundled mismatched boar tusk sections
spoils_crocodile_scutes	spoils	3	Nile-Crocodile Scute Patch	S	1	1	One irregular dry patch of overlapping Nile-crocodile dorsal scutes still attached to scraped hide, washed and folded once under a plain fiber band; raw armor stock, no backing, rivets, gilding, display mount, head, limb, flesh, or gore.	Roman-period sewn crocodile-skin armor from Manfalut, 3rd-4th century AD, demonstrates the specific hide material in equipment use.	https://www.britishmuseum.org/collection/object/Y_EA5473	generate_new	none	none	none	not_audited	none	unreviewed	spoils	3	spoil	folded crocodile scute hide patch
spoils_reddeer_antler	spoils	4	Red-Deer Antler Stock	L	2	1	One long dry red-deer antler beam segment trimmed free of the cranium, with two sawn tine bases, one naturally broken working end, and a plain fiber band around the rough cut; raw antler-working stock, no skull, face, whole head, polished carving, metal cap, display mount, gore, or trophy presentation.	Late Bronze Age red-deer hunted-antler working waste from Runnymede Bridge, 900-700 BC, with sawn tines and working traces.	https://www.britishmuseum.org/collection/object/H_1981-1101-1092	generate_new	none	none	none	not_audited	none	unreviewed	spoils	4	spoil	long sawn red-deer antler beam
spoils_meteorite_nodule	spoils	5	Star-Iron Nodule	S	1	1	One heavy irregular raw iron meteorite nodule with a dark fusion crust and one naturally broken metallic face, resting in a coarse transport cloth; unworked skymetal stock, no polish, etched crystal pattern, carving, glow, socket, pedestal, or jewelry.	Raw iron-meteorite specimen morphology from the Natural History Museum meteorite collection; T5 stock replaces the former T4 obsidian mismatch.	https://data.nhm.ac.uk/dataset/collection-specimens/resource/05ff2255-c38a-40c9-b657-4ccb55ab2feb/record/367273	generate_new	none	none	none	not_audited	none	unreviewed	spoils	5	spoil	raw iron meteorite nodule
